"","location","time","ny_gdp_totl_rt_zs","RevenueIndex","EmploymentIndex","RegulationIndex","SubsidisationIndex","auton","stconst","parlsys"
"6507","MHL",1998,NA,NA,NA,NA,NA,NA,NA,NA
"6508","MHL",1999,NA,NA,NA,NA,NA,NA,NA,NA
"6509","MHL",2000,NA,NA,NA,NA,NA,NA,NA,NA
"6510","MHL",2001,NA,NA,NA,NA,NA,NA,NA,NA
"6511","MHL",2002,NA,NA,NA,NA,NA,NA,NA,NA
"6512","MHL",2003,NA,NA,NA,NA,NA,NA,NA,NA
"6513","MHL",2004,NA,NA,NA,NA,NA,NA,NA,NA
"6514","MHL",2005,NA,NA,NA,NA,NA,NA,NA,NA
"6515","MHL",2006,NA,NA,NA,NA,NA,NA,NA,NA
"6516","MHL",2007,NA,NA,NA,NA,NA,NA,NA,NA
"6517","MHL",2008,NA,NA,NA,NA,NA,NA,NA,NA
"6518","MHL",2009,NA,NA,NA,NA,NA,NA,NA,NA
"6519","MHL",2010,NA,NA,NA,NA,NA,NA,NA,NA
"6520","MHL",2011,NA,NA,NA,NA,NA,NA,NA,NA
"6521","MHL",2012,NA,NA,NA,NA,NA,NA,NA,NA
"6522","MHL",2013,NA,NA,NA,NA,NA,NA,NA,NA
"6523","MHL",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6524","MHL",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6525","MKD",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6526","MKD",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6527","MKD",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6528","MKD",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6529","MKD",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6530","MKD",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6531","MKD",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6532","MKD",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6533","MKD",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6534","MKD",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6535","MKD",1970,NA,NA,NA,NA,NA,NA,NA,NA
"6536","MKD",1971,NA,NA,NA,NA,NA,NA,NA,NA
"6537","MKD",1972,NA,NA,NA,NA,NA,NA,NA,NA
"6538","MKD",1973,NA,NA,NA,NA,NA,NA,NA,NA
"6539","MKD",1974,NA,NA,NA,NA,NA,NA,NA,NA
"6540","MKD",1975,NA,NA,NA,NA,NA,NA,NA,0
"6541","MKD",1976,NA,NA,NA,NA,NA,NA,NA,0
"6542","MKD",1977,NA,NA,NA,NA,NA,NA,NA,0
"6543","MKD",1978,NA,NA,NA,NA,NA,NA,NA,0
"6544","MKD",1979,NA,NA,NA,NA,NA,NA,NA,0
"6545","MKD",1980,NA,NA,NA,NA,NA,NA,NA,0
"6546","MKD",1981,NA,NA,NA,NA,NA,NA,NA,0
"6547","MKD",1982,NA,NA,NA,NA,NA,NA,NA,0
"6548","MKD",1983,NA,NA,NA,NA,NA,NA,NA,0
"6549","MKD",1984,NA,NA,NA,NA,NA,NA,NA,0
"6550","MKD",1985,NA,NA,NA,NA,NA,NA,NA,0
"6551","MKD",1986,NA,NA,NA,NA,NA,NA,NA,0
"6552","MKD",1987,NA,NA,NA,NA,NA,NA,NA,0
"6553","MKD",1988,NA,NA,NA,NA,NA,NA,NA,0
"6554","MKD",1989,NA,NA,NA,NA,NA,NA,NA,0
"6555","MKD",1990,NA,NA,NA,NA,NA,NA,NA,0
"6556","MKD",1991,NA,NA,NA,NA,NA,NA,NA,0
"6557","MKD",1992,NA,NA,NA,NA,NA,0,NA,1
"6558","MKD",1993,2.48605941019792,NA,NA,NA,NA,0,NA,1
"6559","MKD",1994,1.9820519876173,NA,NA,NA,NA,0,NA,1
"6560","MKD",1995,2.0242724509874,NA,NA,NA,NA,0,NA,1
"6561","MKD",1996,1.78871884515103,NA,NA,NA,NA,0,NA,1
"6562","MKD",1997,2.04242809258431,NA,NA,NA,NA,0,NA,1
"6563","MKD",1998,0.935854924412182,NA,NA,NA,NA,0,NA,1
"6564","MKD",1999,0.752343954349898,NA,NA,NA,NA,0,NA,1
"6565","MKD",2000,1.03002636706578,NA,NA,NA,NA,0,NA,1
"6566","MKD",2001,1.42160236627807,NA,NA,NA,NA,0,NA,1
"6567","MKD",2002,1.00437874931626,NA,NA,NA,NA,0,NA,1
"6568","MKD",2003,1.44348442629889,NA,NA,NA,NA,0,NA,1
"6569","MKD",2004,2.93241845977499,NA,NA,NA,NA,0,NA,1
"6570","MKD",2005,2.1489869860833,NA,NA,NA,NA,0,NA,1
"6571","MKD",2006,4.99371785075304,NA,NA,NA,NA,0,NA,1
"6572","MKD",2007,8.6330419530603,NA,NA,NA,NA,0,NA,1
"6573","MKD",2008,5.94632302807465,NA,NA,NA,NA,0,NA,1
"6574","MKD",2009,3.05692797639548,NA,NA,NA,NA,0,NA,1
"6575","MKD",2010,5.23447107061055,NA,NA,NA,NA,0,NA,1
"6576","MKD",2011,6.79811036530382,NA,NA,NA,NA,0,NA,1
"6577","MKD",2012,4.7468109106382,NA,NA,NA,NA,0,NA,1
"6578","MKD",2013,3.65037647214244,NA,NA,NA,NA,NA,NA,NA
"6579","MKD",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6580","MKD",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6581","MLI",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6582","MLI",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6583","MLI",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6584","MLI",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6585","MLI",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6586","MLI",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6587","MLI",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6588","MLI",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6589","MLI",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6590","MLI",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6591","MLI",1970,3.99806302758887,NA,NA,NA,NA,NA,NA,NA
"6592","MLI",1971,3.02680921623176,NA,NA,NA,NA,NA,NA,NA
"6593","MLI",1972,3.24674321123228,NA,NA,NA,NA,NA,NA,NA
"6594","MLI",1973,4.70818533981167,NA,NA,NA,NA,NA,NA,NA
"6595","MLI",1974,5.55754419488637,NA,NA,NA,NA,NA,NA,NA
"6596","MLI",1975,4.57734324853803,NA,NA,NA,NA,0,NA,0
"6597","MLI",1976,3.85603495629937,NA,NA,NA,NA,0,NA,0
"6598","MLI",1977,4.5909666658881,NA,NA,NA,NA,0,NA,0
"6599","MLI",1978,4.0168041907815,NA,NA,NA,NA,0,NA,0
"6600","MLI",1979,3.9436272243678,NA,NA,NA,NA,0,NA,0
"6601","MLI",1980,4.46300414368693,NA,NA,NA,NA,0,NA,0
"6602","MLI",1981,4.32381112990516,NA,NA,NA,NA,0,NA,0
"6603","MLI",1982,6.63883178095518,NA,NA,NA,NA,0,NA,0
"6604","MLI",1983,4.80343202606195,NA,NA,NA,NA,0,NA,0
"6605","MLI",1984,4.44998080474844,NA,NA,NA,NA,0,NA,0
"6606","MLI",1985,3.51187560907041,NA,NA,NA,NA,0,NA,0
"6607","MLI",1986,4.13343780380679,NA,NA,NA,NA,0,NA,0
"6608","MLI",1987,3.61923338434018,NA,NA,NA,NA,0,NA,0
"6609","MLI",1988,4.01184799288367,NA,NA,NA,NA,0,NA,0
"6610","MLI",1989,3.82908067558563,NA,NA,NA,NA,0,NA,0
"6611","MLI",1990,4.15599719858264,NA,NA,NA,NA,0,NA,0
"6612","MLI",1991,4.18240337343433,NA,NA,NA,NA,0,NA,0
"6613","MLI",1992,3.6540934015491,NA,NA,NA,NA,0,NA,0
"6614","MLI",1993,3.33555559289841,NA,NA,NA,NA,0,NA,0
"6615","MLI",1994,6.16433496891331,NA,NA,NA,NA,0,NA,0
"6616","MLI",1995,6.36516418903854,NA,NA,NA,NA,0,NA,0
"6617","MLI",1996,5.9868918518805,NA,NA,NA,NA,0,NA,0
"6618","MLI",1997,6.63049093419294,NA,NA,NA,NA,0,NA,0
"6619","MLI",1998,6.12346313831167,NA,NA,NA,NA,0,NA,0
"6620","MLI",1999,4.01117025005989,NA,NA,NA,NA,0,NA,0
"6621","MLI",2000,4.38817344444977,NA,NA,NA,NA,0,NA,0
"6622","MLI",2001,4.096110688991,NA,NA,NA,NA,0,NA,0
"6623","MLI",2002,6.18709117671454,NA,NA,NA,NA,0,NA,0
"6624","MLI",2003,7.30950996734756,NA,NA,NA,NA,0,NA,0
"6625","MLI",2004,6.24441245088419,NA,NA,NA,NA,0,NA,0
"6626","MLI",2005,7.02785639519094,NA,NA,NA,NA,0,NA,0
"6627","MLI",2006,10.8874409335763,NA,NA,NA,NA,0,NA,0
"6628","MLI",2007,11.5955005574101,NA,NA,NA,NA,0,NA,0
"6629","MLI",2008,11.3683070388903,NA,NA,NA,NA,0,NA,0
"6630","MLI",2009,13.1900802192906,NA,NA,NA,NA,0,NA,0
"6631","MLI",2010,13.9102846317586,NA,NA,NA,NA,0,NA,0
"6632","MLI",2011,15.9222681093258,NA,NA,NA,NA,0,NA,0
"6633","MLI",2012,17.6039054772375,NA,NA,NA,NA,0,NA,0
"6634","MLI",2013,13.3293597190317,NA,NA,NA,NA,NA,NA,NA
"6635","MLI",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6636","MLI",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6637","MLT",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6638","MLT",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6639","MLT",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6640","MLT",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6641","MLT",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6642","MLT",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6643","MLT",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6644","MLT",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6645","MLT",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6646","MLT",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6647","MLT",1970,NA,NA,NA,NA,NA,NA,NA,NA
"6648","MLT",1971,NA,NA,NA,NA,NA,NA,NA,NA
"6649","MLT",1972,NA,NA,NA,NA,NA,NA,NA,NA
"6650","MLT",1973,NA,NA,NA,NA,NA,NA,NA,NA
"6651","MLT",1974,NA,NA,NA,NA,NA,NA,NA,NA
"6652","MLT",1975,NA,NA,NA,NA,NA,0,NA,1
"6653","MLT",1976,NA,NA,NA,NA,NA,0,NA,1
"6654","MLT",1977,NA,NA,NA,NA,NA,0,NA,1
"6655","MLT",1978,NA,NA,NA,NA,NA,0,NA,1
"6656","MLT",1979,NA,NA,NA,NA,NA,0,NA,1
"6657","MLT",1980,NA,NA,NA,NA,NA,0,NA,1
"6658","MLT",1981,NA,NA,NA,NA,NA,0,NA,1
"6659","MLT",1982,NA,NA,NA,NA,NA,0,NA,1
"6660","MLT",1983,NA,NA,NA,NA,NA,0,NA,1
"6661","MLT",1984,NA,NA,NA,NA,NA,0,NA,1
"6662","MLT",1985,NA,NA,NA,NA,NA,0,NA,1
"6663","MLT",1986,NA,NA,NA,NA,NA,0,NA,1
"6664","MLT",1987,NA,NA,NA,NA,NA,0,NA,1
"6665","MLT",1988,NA,NA,NA,NA,NA,0,NA,1
"6666","MLT",1989,NA,NA,NA,NA,NA,0,NA,1
"6667","MLT",1990,NA,NA,NA,NA,NA,0,NA,1
"6668","MLT",1991,NA,NA,NA,NA,NA,0,NA,1
"6669","MLT",1992,NA,NA,NA,NA,NA,0,NA,1
"6670","MLT",1993,NA,NA,NA,NA,NA,0,NA,1
"6671","MLT",1994,NA,NA,NA,NA,NA,0,NA,1
"6672","MLT",1995,NA,NA,NA,NA,NA,0,NA,1
"6673","MLT",1996,NA,NA,NA,NA,NA,0,NA,1
"6674","MLT",1997,NA,NA,NA,NA,NA,0,NA,1
"6675","MLT",1998,0,NA,NA,NA,NA,0,NA,1
"6676","MLT",1999,0,NA,NA,NA,NA,0,NA,1
"6677","MLT",2000,0,NA,NA,NA,NA,0,NA,1
"6678","MLT",2001,0,NA,NA,NA,NA,0,NA,1
"6679","MLT",2002,0,NA,NA,NA,NA,0,NA,1
"6680","MLT",2003,0,NA,NA,NA,NA,0,NA,1
"6681","MLT",2004,0,NA,NA,NA,NA,0,NA,1
"6682","MLT",2005,0,NA,NA,NA,NA,0,NA,1
"6683","MLT",2006,0,NA,NA,NA,NA,0,NA,1
"6684","MLT",2007,0,NA,NA,NA,NA,0,NA,1
"6685","MLT",2008,0,NA,NA,NA,NA,0,NA,1
"6686","MLT",2009,0,NA,NA,NA,NA,0,NA,1
"6687","MLT",2010,0,NA,NA,NA,NA,0,NA,1
"6688","MLT",2011,0,NA,NA,NA,NA,0,NA,1
"6689","MLT",2012,0,NA,NA,NA,NA,0,NA,1
"6690","MLT",2013,0,NA,NA,NA,NA,NA,NA,NA
"6691","MLT",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6692","MLT",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6693","MNE",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6694","MNE",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6695","MNE",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6696","MNE",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6697","MNE",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6698","MNE",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6699","MNE",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6700","MNE",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6701","MNE",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6702","MNE",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6703","MNE",1970,NA,NA,NA,NA,NA,NA,NA,NA
"6704","MNE",1971,NA,NA,NA,NA,NA,NA,NA,NA
"6705","MNE",1972,NA,NA,NA,NA,NA,NA,NA,NA
"6706","MNE",1973,NA,NA,NA,NA,NA,NA,NA,NA
"6707","MNE",1974,NA,NA,NA,NA,NA,NA,NA,NA
"6708","MNE",1975,NA,NA,NA,NA,NA,NA,NA,NA
"6709","MNE",1976,NA,NA,NA,NA,NA,NA,NA,NA
"6710","MNE",1977,NA,NA,NA,NA,NA,NA,NA,NA
"6711","MNE",1978,NA,NA,NA,NA,NA,NA,NA,NA
"6712","MNE",1979,NA,NA,NA,NA,NA,NA,NA,NA
"6713","MNE",1980,NA,NA,NA,NA,NA,NA,NA,NA
"6714","MNE",1981,NA,NA,NA,NA,NA,NA,NA,NA
"6715","MNE",1982,NA,NA,NA,NA,NA,NA,NA,NA
"6716","MNE",1983,NA,NA,NA,NA,NA,NA,NA,NA
"6717","MNE",1984,NA,NA,NA,NA,NA,NA,NA,NA
"6718","MNE",1985,NA,NA,NA,NA,NA,NA,NA,NA
"6719","MNE",1986,NA,NA,NA,NA,NA,NA,NA,NA
"6720","MNE",1987,NA,NA,NA,NA,NA,NA,NA,NA
"6721","MNE",1988,NA,NA,NA,NA,NA,NA,NA,NA
"6722","MNE",1989,NA,NA,NA,NA,NA,NA,NA,NA
"6723","MNE",1990,NA,NA,NA,NA,NA,NA,NA,NA
"6724","MNE",1991,NA,NA,NA,NA,NA,NA,NA,NA
"6725","MNE",1992,NA,NA,NA,NA,NA,NA,NA,NA
"6726","MNE",1993,NA,NA,NA,NA,NA,NA,NA,NA
"6727","MNE",1994,NA,NA,NA,NA,NA,NA,NA,NA
"6728","MNE",1995,NA,NA,NA,NA,NA,NA,NA,NA
"6729","MNE",1996,NA,NA,NA,NA,NA,NA,NA,NA
"6730","MNE",1997,NA,NA,NA,NA,NA,NA,NA,NA
"6731","MNE",1998,NA,NA,NA,NA,NA,NA,NA,NA
"6732","MNE",1999,NA,NA,NA,NA,NA,NA,NA,NA
"6733","MNE",2000,NA,NA,NA,NA,NA,NA,NA,NA
"6734","MNE",2001,NA,NA,NA,NA,NA,NA,NA,NA
"6735","MNE",2002,NA,NA,NA,NA,NA,NA,NA,NA
"6736","MNE",2003,NA,NA,NA,NA,NA,NA,NA,NA
"6737","MNE",2004,NA,NA,NA,NA,NA,NA,NA,NA
"6738","MNE",2005,NA,NA,NA,NA,NA,NA,NA,NA
"6739","MNE",2006,0.868561626847939,NA,NA,NA,NA,NA,NA,NA
"6740","MNE",2007,0.816235041055029,NA,NA,NA,NA,NA,NA,NA
"6741","MNE",2008,1.20527701915577,NA,NA,NA,NA,NA,NA,NA
"6742","MNE",2009,0.400210300182651,NA,NA,NA,NA,NA,NA,NA
"6743","MNE",2010,0.978920915561878,NA,NA,NA,NA,NA,NA,NA
"6744","MNE",2011,1.55631689253279,NA,NA,NA,NA,NA,NA,NA
"6745","MNE",2012,0.967706574252089,NA,NA,NA,NA,NA,NA,NA
"6746","MNE",2013,0.903500457279258,NA,NA,NA,NA,NA,NA,NA
"6747","MNE",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6748","MNE",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6749","MNG",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6750","MNG",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6751","MNG",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6752","MNG",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6753","MNG",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6754","MNG",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6755","MNG",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6756","MNG",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6757","MNG",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6758","MNG",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6759","MNG",1970,NA,NA,NA,NA,NA,NA,NA,NA
"6760","MNG",1971,NA,NA,NA,NA,NA,NA,NA,NA
"6761","MNG",1972,NA,NA,NA,NA,NA,NA,NA,NA
"6762","MNG",1973,NA,NA,NA,NA,NA,NA,NA,NA
"6763","MNG",1974,NA,NA,NA,NA,NA,NA,NA,NA
"6764","MNG",1975,NA,NA,NA,NA,NA,0,NA,0
"6765","MNG",1976,NA,NA,NA,NA,NA,0,NA,0
"6766","MNG",1977,NA,NA,NA,NA,NA,0,NA,0
"6767","MNG",1978,NA,NA,NA,NA,NA,0,NA,0
"6768","MNG",1979,NA,NA,NA,NA,NA,0,NA,0
"6769","MNG",1980,NA,NA,NA,NA,NA,0,NA,0
"6770","MNG",1981,8.63789190494534,NA,NA,NA,NA,0,NA,0
"6771","MNG",1982,11.1556066367426,NA,NA,NA,NA,0,NA,0
"6772","MNG",1983,6.52456182944718,NA,NA,NA,NA,0,NA,0
"6773","MNG",1984,6.9600051425975,NA,NA,NA,NA,0,NA,0
"6774","MNG",1985,8.7003763882331,NA,NA,NA,NA,0,NA,0
"6775","MNG",1986,5.05824280148619,NA,NA,NA,NA,0,NA,0
"6776","MNG",1987,5.02647790418636,NA,NA,NA,NA,0,NA,0
"6777","MNG",1988,8.18895306946411,NA,NA,NA,NA,0,NA,0
"6778","MNG",1989,8.38537834246314,NA,NA,NA,NA,0,NA,0
"6779","MNG",1990,10.1889523635675,NA,NA,NA,NA,0,NA,0
"6780","MNG",1991,6.99479106266773,NA,NA,NA,NA,0,0,0
"6781","MNG",1992,11.9773032401859,NA,NA,NA,NA,0,NA,0
"6782","MNG",1993,14.0579102755589,NA,NA,NA,NA,0,NA,0
"6783","MNG",1994,17.2730828518619,NA,NA,NA,NA,0,NA,0
"6784","MNG",1995,16.1197643125195,NA,NA,NA,NA,0,NA,0
"6785","MNG",1996,12.8075335289372,NA,NA,NA,NA,0,NA,0
"6786","MNG",1997,13.7080520321059,NA,NA,NA,NA,0,NA,0
"6787","MNG",1998,5.98171560598426,NA,NA,NA,NA,0,NA,0
"6788","MNG",1999,5.02271486911053,NA,NA,NA,NA,0,NA,0
"6789","MNG",2000,7.06934900707774,NA,NA,NA,NA,0,NA,0
"6790","MNG",2001,5.94713182351222,NA,NA,NA,NA,0,NA,0
"6791","MNG",2002,5.90261477015293,NA,NA,NA,NA,0,NA,0
"6792","MNG",2003,8.43778430955181,NA,NA,NA,NA,0,NA,0
"6793","MNG",2004,18.382323993679,NA,NA,NA,NA,0,NA,0
"6794","MNG",2005,20.4201688345301,NA,NA,NA,NA,0,NA,0
"6795","MNG",2006,34.6589043402263,NA,NA,NA,NA,0,NA,0
"6796","MNG",2007,34.2936328821011,NA,NA,NA,NA,0,NA,0
"6797","MNG",2008,39.5899547983771,NA,NA,NA,NA,0,NA,0
"6798","MNG",2009,30.0171234745319,NA,NA,NA,NA,0,NA,0
"6799","MNG",2010,47.9437878583283,NA,NA,NA,NA,0,NA,0
"6800","MNG",2011,58.9192888161615,NA,NA,NA,NA,0,NA,0
"6801","MNG",2012,37.1145413102557,NA,NA,NA,NA,0,NA,0
"6802","MNG",2013,33.1146901376386,NA,NA,NA,NA,NA,NA,NA
"6803","MNG",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6804","MNG",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6805","MOZ",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6806","MOZ",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6807","MOZ",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6808","MOZ",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6809","MOZ",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6810","MOZ",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6811","MOZ",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6812","MOZ",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6813","MOZ",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6814","MOZ",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6815","MOZ",1970,NA,NA,NA,NA,NA,NA,NA,NA
"6816","MOZ",1971,NA,NA,NA,NA,NA,NA,NA,NA
"6817","MOZ",1972,NA,NA,NA,NA,NA,NA,NA,NA
"6818","MOZ",1973,NA,NA,NA,NA,NA,NA,NA,NA
"6819","MOZ",1974,NA,NA,NA,NA,NA,NA,NA,NA
"6820","MOZ",1975,NA,NA,NA,NA,NA,NA,NA,0
"6821","MOZ",1976,NA,NA,NA,NA,NA,NA,NA,0
"6822","MOZ",1977,NA,NA,NA,NA,NA,NA,NA,0
"6823","MOZ",1978,NA,NA,NA,NA,NA,0,NA,0
"6824","MOZ",1979,NA,NA,NA,NA,NA,0,NA,0
"6825","MOZ",1980,8.6763951965142,NA,NA,NA,NA,0,NA,0
"6826","MOZ",1981,7.46651933938085,NA,NA,NA,NA,0,NA,0
"6827","MOZ",1982,9.81595216090526,NA,NA,NA,NA,0,NA,0
"6828","MOZ",1983,7.31494619154042,NA,NA,NA,NA,0,NA,0
"6829","MOZ",1984,6.34937628337077,NA,NA,NA,NA,0,NA,0
"6830","MOZ",1985,3.70180495880366,NA,NA,NA,NA,0,NA,0
"6831","MOZ",1986,4.84298473570338,NA,NA,NA,NA,0,NA,0
"6832","MOZ",1987,10.7290163625042,NA,NA,NA,NA,0,NA,0
"6833","MOZ",1988,13.1235988702788,NA,NA,NA,NA,0,NA,0
"6834","MOZ",1989,11.6860315526537,NA,NA,NA,NA,0,NA,0
"6835","MOZ",1990,13.7257974491964,NA,NA,NA,NA,0,NA,0
"6836","MOZ",1991,12.7178432738127,NA,NA,NA,NA,0,NA,0
"6837","MOZ",1992,18.316106618514,NA,NA,NA,NA,0,NA,0
"6838","MOZ",1993,14.9040010463617,NA,NA,NA,NA,0,NA,0
"6839","MOZ",1994,17.3951531290236,NA,NA,NA,NA,0,NA,0
"6840","MOZ",1995,25.2061068851098,NA,NA,NA,NA,0,NA,0
"6841","MOZ",1996,17.2599265356278,NA,NA,NA,NA,0,NA,0
"6842","MOZ",1997,13.6867057248768,NA,NA,NA,NA,0,NA,0
"6843","MOZ",1998,12.4946564825826,NA,NA,NA,NA,0,NA,0
"6844","MOZ",1999,7.82180489953958,NA,NA,NA,NA,0,NA,0
"6845","MOZ",2000,8.1588355151615,NA,NA,NA,NA,0,NA,0
"6846","MOZ",2001,8.3062737193833,NA,NA,NA,NA,0,NA,0
"6847","MOZ",2002,9.65165485968853,NA,NA,NA,NA,0,NA,0
"6848","MOZ",2003,13.6710735131453,NA,NA,NA,NA,0,NA,0
"6849","MOZ",2004,13.3217536300847,NA,NA,NA,NA,0,NA,0
"6850","MOZ",2005,16.9115274852232,NA,NA,NA,NA,0,NA,0
"6851","MOZ",2006,17.0559012750856,NA,NA,NA,NA,0,NA,0
"6852","MOZ",2007,16.0118389516907,NA,NA,NA,NA,0,NA,0
"6853","MOZ",2008,18.5474996911457,NA,NA,NA,NA,0,NA,0
"6854","MOZ",2009,13.7948576616139,NA,NA,NA,NA,0,NA,0
"6855","MOZ",2010,13.8691746203812,NA,NA,NA,NA,0,NA,0
"6856","MOZ",2011,12.8980487113361,NA,NA,NA,NA,0,NA,0
"6857","MOZ",2012,15.4666229693537,NA,NA,NA,NA,0,NA,0
"6858","MOZ",2013,15.6745567944472,NA,NA,NA,NA,NA,NA,NA
"6859","MOZ",2014,NA,NA,NA,NA,NA,NA,NA,NA
"6860","MOZ",2015,NA,NA,NA,NA,NA,NA,NA,NA
"6861","MRT",1960,NA,NA,NA,NA,NA,NA,NA,NA
"6862","MRT",1961,NA,NA,NA,NA,NA,NA,NA,NA
"6863","MRT",1962,NA,NA,NA,NA,NA,NA,NA,NA
"6864","MRT",1963,NA,NA,NA,NA,NA,NA,NA,NA
"6865","MRT",1964,NA,NA,NA,NA,NA,NA,NA,NA
"6866","MRT",1965,NA,NA,NA,NA,NA,NA,NA,NA
"6867","MRT",1966,NA,NA,NA,NA,NA,NA,NA,NA
"6868","MRT",1967,NA,NA,NA,NA,NA,NA,NA,NA
"6869","MRT",1968,NA,NA,NA,NA,NA,NA,NA,NA
"6870","MRT",1969,NA,NA,NA,NA,NA,NA,NA,NA
"6871","MRT",1970,15.6940383588234,NA,NA,NA,NA,NA,NA,NA
"6872","MRT",1971,15.137932620909,NA,NA,NA,NA,NA,NA,NA
"6873","MRT",1972,15.6189379675703,NA,NA,NA,NA,NA,NA,NA
"6874","MRT",1973,18.1008254455956,NA,NA,NA,NA,NA,NA,NA
"6875","MRT",1974,18.7117657432324,NA,NA,NA,NA,NA,NA,NA
"6876","MRT",1975,12.8036827333136,NA,NA,NA,NA,0,NA,0
"6877","MRT",1976,19.3651189714734,NA,NA,NA,NA,0,NA,0
"6878","MRT",1977,16.9312461884003,NA,NA,NA,NA,0,NA,0
"6879","MRT",1978,10.1976363165128,NA,NA,NA,NA,0,NA,0
"6880","MRT",1979,12.7738139635394,NA,NA,NA,NA,0,NA,0
"6881","MRT",1980,14.5716881487264,NA,NA,NA,NA,0,NA,0
"6882","MRT",1981,12.7414015460304,NA,NA,NA,NA,0,NA,0
"6883","MRT",1982,16.7825615534978,NA,NA,NA,NA,0,NA,0
"6884","MRT",1983,10.8108057132155,NA,NA,NA,NA,0,NA,0
"6885","MRT",1984,12.8313930181739,NA,NA,NA,NA,0,NA,0
"6886","MRT",1985,13.8288126739022,NA,NA,NA,NA,0,NA,0
"6887","MRT",1986,10.9646780682935,NA,NA,NA,NA,0,NA,0
"6888","MRT",1987,8.00832679858661,NA,NA,NA,NA,0,NA,0
"6889","MRT",1988,6.92146659995476,NA,NA,NA,NA,0,NA,0
"6890","MRT",1989,10.2361475210704,NA,NA,NA,NA,0,NA,0
"6891","MRT",1990,12.6402513811392,NA,NA,NA,NA,0,NA,0
